Data,Exames realizados,Suspeitos,Positivo,Municios Afetados,Recuperados,Óbitos,Taxa de letalidade (%),Taxa de recuperacao final (%),Taxa de óbito final (%),Estado
2020-01-01,1242,60,135,4,0,0,0.0,0.0,0.0,CE
2020-01-02,1242,60,135,4,0,0,0.0,0.0,0.0,CE
2020-01-03,1242,60,135,4,0,0,0.0,0.0,0.0,CE
2020-01-04,1242,60,135,4,0,0,0.0,0.0,0.0,CE
2020-01-05,1242,60,136,4,0,0,0.0,0.0,0.0,CE
2020-01-06,1242,61,136,4,0,0,0.0,0.0,0.0,CE
2020-01-07,1244,61,136,4,0,0,0.0,0.0,0.0,CE
2020-01-08,1244,61,136,4,0,0,0.0,0.0,0.0,CE
2020-01-09,1244,61,137,4,0,0,0.0,0.0,0.0,CE
2020-01-10,1244,61,137,4,0,0,0.0,0.0,0.0,CE
2020-01-11,1244,61,137,4,0,0,0.0,0.0,0.0,CE
2020-01-12,1244,61,137,4,0,0,0.0,0.0,0.0,CE
2020-01-13,1244,61,137,4,0,0,0.0,0.0,0.0,CE
2020-01-14,1244,61,137,4,0,0,0.0,0.0,0.0,CE
2020-01-15,1244,63,137,4,0,0,0.0,0.0,0.0,CE
2020-01-16,1244,63,137,4,0,0,0.0,0.0,0.0,CE
2020-01-17,1244,63,137,4,0,0,0.0,0.0,0.0,CE
2020-01-18,1244,64,137,4,0,0,0.0,0.0,0.0,CE
2020-01-19,1244,65,137,4,0,0,0.0,0.0,0.0,CE
2020-01-20,1245,68,138,4,1,0,0.0,100.0,0.0,CE
2020-01-21,1245,68,138,4,1,0,0.0,100.0,0.0,CE
2020-01-22,1245,68,139,5,1,0,0.0,100.0,0.0,CE
2020-01-23,1245,69,140,5,1,0,0.0,100.0,0.0,CE
2020-01-24,1245,69,140,5,1,0,0.0,100.0,0.0,CE
2020-01-25,1245,69,140,5,1,0,0.0,100.0,0.0,CE
2020-01-26,1245,69,141,6,1,0,0.0,100.0,0.0,CE
2020-01-27,1245,69,141,6,1,0,0.0,100.0,0.0,CE
2020-01-28,1245,69,141,6,1,0,0.0,100.0,0.0,CE
2020-01-29,1245,69,141,6,1,0,0.0,100.0,0.0,CE
2020-01-30,1248,70,141,6,1,0,0.0,100.0,0.0,CE
2020-01-31,1248,71,141,6,1,0,0.0,100.0,0.0,CE
2020-02-01,1248,74,141,6,1,0,0.0,100.0,0.0,CE
2020-02-02,1248,78,141,6,1,0,0.0,100.0,0.0,CE
2020-02-03,1248,79,142,6,1,0,0.0,100.0,0.0,CE
2020-02-04,1250,81,142,6,2,0,0.0,100.0,0.0,CE
2020-02-05,1251,81,142,6,2,0,0.0,100.0,0.0,CE
2020-02-06,1251,82,142,6,2,0,0.0,100.0,0.0,CE
2020-02-07,1251,82,144,6,2,0,0.0,100.0,0.0,CE
2020-02-08,1251,82,144,6,2,0,0.0,100.0,0.0,CE
2020-02-09,1251,83,145,6,2,0,0.0,100.0,0.0,CE
2020-02-10,1251,83,145,6,2,0,0.0,100.0,0.0,CE
2020-02-11,1251,86,146,6,2,0,0.0,100.0,0.0,CE
2020-02-12,1251,88,147,6,2,0,0.0,100.0,0.0,CE
2020-02-13,1252,88,147,6,3,0,0.0,100.0,0.0,CE
2020-02-14,1252,91,149,6,3,0,0.0,100.0,0.0,CE
2020-02-15,1252,93,149,6,3,0,0.0,100.0,0.0,CE
2020-02-16,1252,93,150,6,3,0,0.0,100.0,0.0,CE
2020-02-17,1252,96,152,6,3,0,0.0,100.0,0.0,CE
2020-02-18,1252,97,153,6,3,0,0.0,100.0,0.0,CE
2020-02-19,1252,99,153,6,3,0,0.0,100.0,0.0,CE
2020-02-20,1253,105,154,7,3,0,0.0,100.0,0.0,CE
2020-02-21,1253,108,155,7,3,0,0.0,100.0,0.0,CE
2020-02-22,1253,111,160,9,3,0,0.0,100.0,0.0,CE
2020-02-23,1253,118,162,10,3,0,0.0,100.0,0.0,CE
2020-02-24,1257,123,163,10,3,0,0.0,100.0,0.0,CE
